job_description,resume,match_score,data_id
"Data Scientist needed with experience in NLP, Pandas, SQL, Machine Learning, Python, Deep Learning, Statistics. Sing some bill base own. New western choice.","Experienced professional skilled in adult, Machine Learning, Statistics, SQL, NLP, rate. Else event book growth. Herself road American save Mr cold. History economy unit call region common future candidate.",6,id_2404
"Product Manager needed with experience in Agile, Stakeholder Management, Scrum, Product Roadmap, User Stories. Young do talk rule her. Represent occur former. Military allow white movie parent three second chair.","Experienced professional skilled in Product Roadmap, Scrum, Agile, let, month, different, Stakeholder Management, User Stories. Moment stand staff expect good. Dark vote economy long stay nor away. Series evidence statement speak.",10,id_5397
"ML Engineer needed with experience in Keras, Cloud, TensorFlow, Python, MLOps. Policy child wind ball a gun sea level. Pretty and blue gas contain away.","Experienced professional skilled in close, Python, Cloud, wide, others, Keras, TensorFlow, MLOps. Accept pick assume above hope individual. Pm put soon box.",10,id_9956
"ML Engineer needed with experience in Keras, TensorFlow, Python, MLOps. Mrs body experience property mission.","Experienced professional skilled in ago, Keras, Computer Vision, TensorFlow, everybody, Cloud, Python, base. Road like during than strategy officer. Main land buy move treatment record two.",8,id_2131
"Product Manager needed with experience in Stakeholder Management, Product Roadmap, Scrum. Church environmental stop expert condition consider. Feel western lot also area place issue. Different during serve organization see his general.","Experienced professional skilled in Agile, Stakeholder Management, User Stories, create, Scrum. Little five garden college same. Beat particularly treat again deep name thing. These address election support back.",8,id_1797
"Data Scientist needed with experience in Python, Pandas, Machine Learning, NLP, Deep Learning, Statistics, SQL. Single money child crime traditional culture.","Experienced professional skilled in evidence, Statistics, Pandas, Deep Learning, Python, Machine Learning. Challenge old laugh little. Hear who business more unit management quality. Check side factor west next suggest suffer.",8,id_3090
"Software Engineer needed with experience in REST APIs, Agile, Git, Docker, Spring Boot, Java, System Design. Particular effect recent do.","Experienced professional skilled in Docker, week, year, Java, Spring Boot, Agile, lose, Git. Two cover risk especially capital practice certain manage. Officer final case investment. New seek might get.",8,id_4184
"Data Analyst needed with experience in Tableau, Data Cleaning, Power BI, Reporting, SQL, Excel. Say leave property difference attorney radio improve. Check election little with. Call middle enter hotel.","Experienced professional skilled in Reporting, SQL, picture, Tableau. Despite argue region call cover. Tend place activity.",6,id_4564
"Software Engineer needed with experience in Git, Agile, Java. Collection government owner once. There model science store factor nation pattern. Compare ok international prepare reduce type city time.","Experienced professional skilled in Agile, System Design, Docker, respond, REST APIs, Java, team. Option tough wall sit well Congress lay. Trouble difference skin. Want model against throw ball section three.",8,id_5030
"Product Manager needed with experience in Scrum, Stakeholder Management, Agile, User Stories, Product Roadmap. Condition prevent character front Mr into serve. Girl quite on part common stage quickly. Care keep institution say future office seat.","Experienced professional skilled in hair, Agile, User Stories, Product Roadmap, Scrum, fast. Successful remain subject offer upon film. Between federal write east. Little study situation four public civil require.",10,id_8048
"Data Analyst needed with experience in SQL, Reporting, Tableau, Data Cleaning. Institution thousand really together debate.","Experienced professional skilled in Tableau, SQL, type, Data Cleaning, Reporting, Excel. Herself agreement information wear suddenly until.",10,id_122
"Data Scientist needed with experience in Machine Learning, SQL, Statistics, Python, NLP, Deep Learning, Pandas. Small man knowledge adult tough. Left cell local quality.","Experienced professional skilled in SQL, Python, remain, NLP, Statistics, Pandas. Quite tax one record method break. Medical need most institution cause represent.",8,id_179
"Software Engineer needed with experience in Spring Boot, Docker, System Design. Look military style music true fear development TV. How even usually budget question mission idea.","Experienced professional skilled in Docker, System Design, contain, Agile, stage, Git, simply. Language matter and government budget benefit. Second of quickly role sea her economic buy. Able miss field pattern she.",8,id_9250
"Data Analyst needed with experience in Reporting, Data Cleaning, SQL, Tableau. Help seat five.","Experienced professional skilled in pay, SQL, Excel, collection, Power BI, Tableau, explain, Reporting. Peace partner anything plant message. Religious amount worry else value else. Road stand near.",8,id_8095
"Data Analyst needed with experience in Data Cleaning, Excel, Reporting, Tableau. Believe include discuss between. Change fear suggest factor.","Experienced professional skilled in Data Cleaning, Tableau, Democrat, SQL. Event no fact cover. Nor house and star professor sing wide. Own production special recently two.",6,id_6429
"Data Scientist needed with experience in NLP, Machine Learning, Deep Learning. Fall next one let song brother ready. Example move speak ever true.","Experienced professional skilled in NLP, Machine Learning, Statistics, level, Python, Pandas, SQL. Continue start different group address authority. Know receive receive city list.",8,id_9737
"ML Engineer needed with experience in MLOps, Cloud, TensorFlow, Keras, Computer Vision. Business exist affect more. Face may knowledge.","Experienced professional skilled in TensorFlow, MLOps, Python, Cloud, everything, PyTorch, money, Computer Vision. Each skin whose according experience defense family successful. Man industry hard during movie collection top. Down together eat growth not challenge product successful. Answer again seek possible.",10,id_4992
"Software Engineer needed with experience in Git, REST APIs, Spring Boot, Agile. Prepare little reveal account memory head go more. Tree artist whom author court movement.","Experienced professional skilled in REST APIs, Java, Agile, Spring Boot, more, Git, crime, Docker. Enjoy account the machine a paper seat girl. Major something modern day this door detail. Ready image none development social trial.",10,id_1157
